source_reindex,target_reindex,Relation
2088026,2155008,dc
2088173,2122912,dc
2088173,2119929,dc
2088355,2118253,dc
2088355,2101018,dc
2090204,2106508,dc
2090204,2144053,dc
2090204,2105595,dc
2090204,2161695,dc
2090259,2156019,dc
2090259,2161045,dc
2090259,2120237,dc
2090259,2153560,dc
2090259,2115551,dc
2092132,2157346,dc
2092132,2112842,dc
2092132,2149258,dc
2092132,2103848,dc
2092204,2102734,dc
2092204,2161037,dc
2092265,2091238,dc
2089778,2144168,dc
2089778,2124499,dc
2089813,2161461,dc
2089813,2098760,dc
2089813,2153853,dc
2090069,2127931,dc
2090088,2141196,dc
2090088,2112865,dc
2090728,2091238,dc
2090728,2151744,dc
2091186,2148844,dc
2091186,2099260,dc
2091186,2120890,dc
2091457,2155655,dc
2091457,2157372,dc
2091457,2157147,dc
2091710,2107023,dc
2091710,2116975,dc
2091710,2126841,dc
2094627,2161037,dc
2094627,2131103,dc
2094627,2113773,dc
2094627,2126813,dc
2094627,2114055,dc
2094627,2147897,dc
2096224,2103317,dc
2096224,2119610,dc
2096224,2121503,dc
2092631,2134391,dc
2092631,2129193,dc
2092631,2124647,dc
2093261,2161752,dc
2093261,2093524,dc
2093261,2161875,dc
2093261,2101781,dc
2093524,2134633,dc
2093524,2161752,dc
2093562,2137716,dc
2093562,2139805,dc
2093562,2160752,dc
2093977,2102985,dc
2094063,2115955,dc
2094063,2109908,dc
2094063,2141805,dc
2094063,2154287,dc
2094063,2132125,dc
2094063,2155709,dc
2094077,2105922,dc
2094077,2137143,dc
2094077,2162050,dc
2094077,2155370,dc
2094104,2103600,dc
2094104,2124138,dc
2094104,2117296,dc
2094104,2136194,dc
2094195,2126389,dc
2094195,2106508,dc
2094195,2135781,dc
2094195,2095654,dc
2094327,2145445,dc
2094327,2099069,dc
2094327,2158176,dc
2094504,2123925,dc
2094949,2124647,dc
2094949,2149612,dc
2095090,2155674,dc
2095090,2114210,dc
2095090,2103317,dc
2095260,2113441,dc
2095260,2104150,dc
2095260,2157372,dc
2095654,2135781,dc
2095654,2124048,dc
2095727,2108324,dc
2095727,2123954,dc
2095727,2113465,dc
2096027,2157346,dc
2096027,2138711,dc
2096027,2122568,dc
2096027,2125972,dc
2096027,2161189,dc
2099260,2133492,dc
2099260,2120890,dc
2101781,2161875,dc
2101781,2124646,dc
2101995,2124341,dc
2101995,2162541,dc
2102266,2126121,dc
2102266,2154161,dc
2102438,2105749,dc
2098760,2161461,dc
2098760,2153853,dc
2098760,2112952,dc
2098760,2155008,dc
2098845,2146648,dc
2098845,2120296,dc
2098845,2111709,dc
2099069,2144964,dc
2099069,2127114,dc
2099069,2145445,dc
2099518,2157777,dc
2099518,2144964,dc
2099729,2123469,dc
2099729,2162237,dc
2099729,2101055,dc
2099729,2148801,dc
2100593,2112842,dc
2100593,2149258,dc
2100593,2157697,dc
2100819,2157701,dc
2100819,2146151,dc
2100819,2148739,dc
2100819,2126121,dc
2100819,2116967,dc
2101018,2118253,dc
2101018,2148801,dc
2101055,2118253,dc
2101055,2162237,dc
2101055,2148801,dc
2101829,2124678,dc
2101829,2102734,dc
2101829,2147897,dc
2105467,2123469,dc
2105467,2122003,dc
2106406,2125264,dc
2106406,2144934,dc
2106406,2104760,dc
2106406,2150162,dc
2106406,2159125,dc
2106508,2116468,dc
2106508,2118617,dc
2106698,2142704,dc
2106925,2131840,dc
2106925,2130374,dc
2106925,2152236,dc
2102734,2124678,dc
2102780,2158812,dc
2102780,2103452,dc
2102780,2143512,dc
2102985,2117296,dc
2102985,2107456,dc
2103317,2160011,dc
2103317,2119610,dc
2103401,2150152,dc
2103401,2157346,dc
2103401,2153939,dc
2103401,2157697,dc
2103452,2158812,dc
2103452,2129629,dc
2103600,2124138,dc
2103848,2104793,dc
2103849,2124138,dc
2103849,2117296,dc
2103849,2124775,dc
2104098,2106218,dc
2104098,2107185,dc
2104098,2124496,dc
2104112,2124796,dc
2104112,2124643,dc
2104150,2150523,dc
2104150,2113441,dc
2104179,2129621,dc
2104179,2146648,dc
2104179,2120296,dc
2104179,2130684,dc
2104179,2131948,dc
2104179,2104352,dc
2104179,2127331,dc
2104352,2120296,dc
2104352,2152050,dc
2104352,2131948,dc
2104352,2127331,dc
2104760,2144934,dc
2104760,2150162,dc
2104760,2155678,dc
2104793,2157697,dc
2104908,2113251,dc
2104908,2124581,dc
2105059,2152303,dc
2105059,2134137,dc
2105059,2159707,dc
2105059,2126567,dc
2105595,2144053,dc
2105922,2123324,dc
2105922,2108392,dc
2105922,2135937,dc
2105922,2155370,dc
2106049,2118253,dc
2106182,2111932,dc
2106182,2142613,dc
2106182,2124796,dc
2106218,2107185,dc
2106218,2143061,dc
2106218,2124496,dc
2107023,2124341,dc
2108324,2155524,dc
2108324,2123954,dc
2109310,2132586,dc
2109310,2112865,dc
2107185,2143061,dc
2107185,2110360,dc
2107409,2132754,dc
2107456,2124138,dc
2107456,2136194,dc
2108392,2137143,dc
2108392,2125735,dc
2109408,2111417,dc
2109408,2152798,dc
2109408,2153943,dc
2109408,2132516,dc
2109604,2160484,dc
2109604,2124913,dc
2109604,2134347,dc
2109782,2136990,dc
2109782,2123457,dc
2109908,2115955,dc
2109908,2151680,dc
2109908,2141805,dc
2110360,2140216,dc
2110360,2125286,dc
2112974,2159195,dc
2112992,2122800,dc
2112992,2144304,dc
2112992,2132725,dc
2112712,2122341,dc
2112712,2127114,dc
2112842,2157346,dc
2112842,2149258,dc
2112865,2141196,dc
2112952,2161461,dc
2112952,2124499,dc
2113251,2125633,dc
2113251,2124581,dc
2110999,2125799,dc
2110999,2114115,dc
2111417,2152798,dc
2111417,2145906,dc
2111417,2126567,dc
2111458,2115697,dc
2111458,2124465,dc
2111458,2126121,dc
2111458,2154161,dc
2111709,2129621,dc
2111932,2142613,dc
2112158,2157701,dc
2112158,2154161,dc
2112158,2131641,dc
2112158,2115754,dc
2112528,2141321,dc
2112528,2114749,dc
2116416,2125264,dc
2116416,2150162,dc
2116416,2138302,dc
2115697,2146151,dc
2115697,2124465,dc
2115697,2116967,dc
2115955,2134076,dc
2115955,2130903,dc
2115955,2152761,dc
2116437,2158568,dc
2116437,2130164,dc
2116437,2131200,dc
2116468,2126389,dc
2116468,2118617,dc
2116468,2135781,dc
2113465,2123954,dc
2113465,2120996,dc
2113648,2122800,dc
2113648,2161662,dc
2113773,2156240,dc
2113773,2126813,dc
2114055,2156240,dc
2114055,2139293,dc
2114055,2154636,dc
2114115,2131840,dc
2114115,2125799,dc
2114115,2134812,dc
2114115,2115318,dc
2114125,2143978,dc
2114125,2145155,dc
2114125,2153208,dc
2114125,2119549,dc
2114210,2121503,dc
2114746,2129515,dc
2114746,2131200,dc
2114749,2141321,dc
2114749,2137548,dc
2114749,2145729,dc
2115202,2148844,dc
2115243,2132125,dc
2115243,2155709,dc
2115243,2124246,dc
2115243,2137746,dc
2115318,2134812,dc
2115434,2153943,dc
2115434,2126567,dc
2115434,2124753,dc
2115754,2157701,dc
2115754,2131641,dc
2120237,2161045,dc
2120237,2153560,dc
2116750,2145085,dc
2116750,2151667,dc
2116750,2126841,dc
2117296,2124138,dc
2120296,2129621,dc
2120296,2146648,dc
2120402,2158568,dc
2120402,2152321,dc
2120402,2152122,dc
2120402,2138919,dc
2120402,2120692,dc
2120692,2163454,dc
2120692,2130164,dc
2116967,2124465,dc
2116967,2126121,dc
2116967,2154161,dc
2116967,2131641,dc
2116975,2145085,dc
2117917,2125539,dc
2117917,2130406,dc
2117917,2136847,dc
2118253,2123469,dc
2118617,2126389,dc
2118617,2144053,dc
2119207,2123324,dc
2119207,2162050,dc
2119425,2125264,dc
2119425,2150162,dc
2119549,2129629,dc
2119549,2153208,dc
2119549,2159467,dc
2119549,2141483,dc
2120137,2133458,dc
2120137,2140293,dc
2120137,2136977,dc
2120137,2146498,dc
2123324,2162050,dc
2123324,2155370,dc
2123469,2162237,dc
2120890,2133492,dc
2123457,2127931,dc
2121503,2146231,dc
2121533,2159195,dc
2121533,2160484,dc
2121533,2124913,dc
2121533,2127780,dc
2121775,2132725,dc
2122341,2127114,dc
2122341,2145445,dc
2122549,2160398,dc
2122568,2157697,dc
2122568,2138711,dc
2122568,2125972,dc
2122800,2144304,dc
2122912,2135240,dc
2122912,2126701,dc
2122912,2134993,dc
2123935,2135240,dc
2123935,2126701,dc
2125735,2137143,dc
2125735,2135937,dc
2125799,2145398,dc
2127780,2124913,dc
2127780,2134347,dc
2123954,2137596,dc
2123954,2155524,dc
2124000,2159125,dc
2124000,2161483,dc
2124048,2161695,dc
2124048,2156086,dc
2124048,2163082,dc
2124246,2141805,dc
2124246,2132125,dc
2124246,2155709,dc
2124246,2137746,dc
2124341,2162541,dc
2124496,2147327,dc
2124499,2161461,dc
2124499,2136928,dc
2124581,2125633,dc
2124581,2134993,dc
2124646,2150081,dc
2124647,2149612,dc
2124796,2142613,dc
2124913,2125539,dc
2124913,2134347,dc
2125264,2155678,dc
2125264,2150162,dc
2125272,2127160,dc
2125272,2152236,dc
2125272,2145398,dc
2125286,2149074,dc
2125286,2140216,dc
2125539,2130406,dc
2125539,2136847,dc
2125633,2136068,dc
2125633,2135240,dc
2125972,2161189,dc
2125972,2153939,dc
2126121,2131641,dc
2126389,2163082,dc
2126567,2159707,dc
2126701,2136068,dc
2126841,2151667,dc
2126841,2157846,dc
2127114,2145445,dc
2127160,2152236,dc
2127331,2129621,dc
2127331,2146648,dc
2127331,2130684,dc
2130039,2137716,dc
2129515,2152321,dc
2129515,2131200,dc
2129515,2138919,dc
2129621,2146648,dc
2129621,2152050,dc
2129629,2143512,dc
2129629,2160005,dc
2129629,2143978,dc
2130085,2160398,dc
2128054,2155655,dc
2128054,2150523,dc
2128160,2132586,dc
2128594,2158568,dc
2128594,2131200,dc
2128594,2138919,dc
2128594,2163454,dc
2128852,2133458,dc
2128852,2146838,dc
2128902,2160752,dc
2128902,2132754,dc
2129193,2134391,dc
2131948,2130684,dc
2131948,2152050,dc
2131641,2154161,dc
2131840,2130374,dc
2132125,2149619,dc
2132125,2154287,dc
2130374,2152236,dc
2130684,2152050,dc
2130700,2152155,dc
2130700,2152303,dc
2130700,2134137,dc
2130903,2134076,dc
2130903,2154287,dc
2130903,2152761,dc
2131103,2161037,dc
2131103,2156240,dc
2131200,2138919,dc
2134076,2155709,dc
2133458,2146838,dc
2133458,2142832,dc
2134025,2150082,dc
2134137,2132516,dc
2134137,2152303,dc
2134137,2159707,dc
2134347,2136847,dc
2134391,2141321,dc
2134391,2159088,dc
2134633,2161752,dc
2132437,2149074,dc
2132437,2140216,dc
2132516,2153943,dc
2132516,2152155,dc
2132725,2144304,dc
2132870,2159088,dc
2132870,2145729,dc
2133492,2148844,dc
2136977,2142832,dc
2136977,2140293,dc
2136977,2146498,dc
2137143,2155370,dc
2137310,2155124,dc
2137548,2145729,dc
2137596,2146461,dc
2135158,2155370,dc
2135240,2136068,dc
2135385,2163216,dc
2135385,2140293,dc
2136194,2163014,dc
2136928,2161461,dc
2136928,2155008,dc
2140660,2153853,dc
2140660,2155008,dc
2140682,2159980,dc
2140682,2163360,dc
2137716,2139805,dc
2137746,2152761,dc
2138151,2143404,dc
2138302,2155678,dc
2138302,2161483,dc
2138711,2157697,dc
2139293,2154636,dc
2139293,2152181,dc
2139805,2160752,dc
2141483,2159467,dc
2141483,2145071,dc
2144304,2163360,dc
2144304,2161662,dc
2141805,2151680,dc
2141805,2149619,dc
2141805,2154287,dc
2141805,2152761,dc
2141931,2157777,dc
2141931,2144964,dc
2142704,2155524,dc
2142832,2146838,dc
2142832,2163216,dc
2143512,2160005,dc
2143512,2145155,dc
2143912,2157703,dc
2143978,2145155,dc
2147897,2154636,dc
2147897,2152181,dc
2146838,2163216,dc
2144964,2157777,dc
2145071,2159467,dc
2145085,2151667,dc
2145155,2153208,dc
2145398,2152236,dc
2145490,2157372,dc
2145906,2152798,dc
2146151,2157701,dc
2146151,2148739,dc
2146262,2162876,dc
2146498,2155124,dc
2152122,2152321,dc
2152761,2155709,dc
2149619,2151680,dc
2149619,2154287,dc
2150152,2157697,dc
2150152,2161189,dc
2150152,2153939,dc
2150162,2155678,dc
2150523,2155655,dc
2151680,2154287,dc
2152155,2152303,dc
2152181,2154636,dc
2156019,2159514,dc
2156019,2161045,dc
2156019,2153560,dc
2156086,2161695,dc
2156086,2163082,dc
2153208,2159467,dc
2153939,2157697,dc
2153939,2161189,dc
2154161,2157701,dc
2155674,2160011,dc
2155678,2159125,dc
2157147,2157372,dc
2159980,2163360,dc
2159980,2161662,dc
2163360,2161662,dc
